59,1.3113021850585938e-05,2.2649765014648438e-05,1.52587890625e-05
60,1.2636184692382812e-05,2.3126602172851562e-05,1.5020370483398438e-05
61,1.4066696166992188e-05,2.5033950805664062e-05,1.5020370483398438e-05
62,1.3828277587890625e-05,2.5272369384765625e-05,1.5020370483398438e-05
63,1.4066696166992188e-05,2.47955322265625e-05,1.621246337890625e-05
64,1.4066696166992188e-05,2.47955322265625e-05,1.71661376953125e-05
65,1.5020370483398438e-05,4.100799560546875e-05,1.6927719116210938e-05
66,1.52587890625e-05,2.574920654296875e-05,1.71661376953125e-05
67,1.52587890625e-05,2.574920654296875e-05,1.6927719116210938e-05
68,1.4781951904296875e-05,2.6941299438476562e-05,1.6927719116210938e-05
69,1.5020370483398438e-05,2.6941299438476562e-05,1.71661376953125e-05
70,2.6941299438476562e-05,2.8133392333984375e-05,1.71661376953125e-05
71,3.0994415283203125e-05,4.673004150390625e-05,2.09808349609375e-05
72,1.6689300537109375e-05,3.0994415283203125e-05,1.9311904907226562e-05
73,1.71661376953125e-05,2.9802322387695312e-05,1.7881393432617188e-05
74,3.4809112548828125e-05,3.0279159545898438e-05,1.8835067749023438e-05
75,1.6689300537109375e-05,3.910064697265625e-05,2.09808349609375e-05
76,1.71661376953125e-05,3.0994415283203125e-05,2.09808349609375e-05
77,1.71661376953125e-05,4.291534423828125e-05,2.09808349609375e-05
78,1.9073486328125e-05,3.314018249511719e-05,2.09808349609375e-05
79,1.7881393432617188e-05,3.1948089599609375e-05,2.002716064453125e-05
80,1.811981201171875e-05,3.1948089599609375e-05,2.002716064453125e-05
81,1.7881393432617188e-05,3.314018249511719e-05,2.09808349609375e-05
82,1.7881393432617188e-05,3.314018249511719e-05,2.09808349609375e-05
83,2.6941299438476562e-05,3.409385681152344e-05,2.09808349609375e-05
84,2.6702880859375e-05,3.409385681152344e-05,2.2172927856445312e-05
85,2.4080276489257812e-05,3.600120544433594e-05,2.09808349609375e-05
86,2.2649765014648438e-05,3.528594970703125e-05,2.193450927734375e-05
87,2.2172927856445312e-05,4.887580871582031e-05,2.193450927734375e-05
88,2.4080276489257812e-05,3.886222839355469e-05,2.2172927856445312e-05
89,2.2172927856445312e-05,6.818771362304688e-05,2.384185791015625e-05
90,2.6226043701171875e-05,4.076957702636719e-05,2.3126602172851562e-05
91,2.4080276489257812e-05,3.981590270996094e-05,2.288818359375e-05
92,7.724761962890625e-05,5.888938903808594e-05,4.792213439941406e-05
93,2.5033950805664062e-05,4.100799560546875e-05,2.4080276489257812e-05
94,2.3603439331054688e-05,4.220008850097656e-05,2.384185791015625e-05
95,2.4080276489257812e-05,4.100799560546875e-05,2.4080276489257812e-05
96,2.9802322387695312e-05,5.793571472167969e-05,2.5987625122070312e-05
97,2.5987625122070312e-05,4.1961669921875e-05,2.4080276489257812e-05
98,2.47955322265625e-05,4.315376281738281e-05,2.5033950805664062e-05
99,2.5987625122070312e-05,4.1961669921875e-05,2.47955322265625e-05
100,2.5033950805664062e-05,4.291534423828125e-05,2.5033950805664062e-05
